cluster,date,totaltraveltime,time,day,mean_temp,rain,snow,hail,snowfall,precip,red_sox_game,prevlinkratio,prevtotaltraveltime,holiday,friday_bforholiday,school_holiday
1,2014-04-12,14.61666666,1023,5,59,1,0,0,0.0,0.040000000000000001,0,1.22845619908,12.783333337,0.0,0.0,0.0
1,2014-04-28,13.516666669999999,1046,0,48,1,0,0,0.0,0.01,0,1.00041659369,17.233333340000001,0.0,0.0,0.0
1,2014-04-28,17.233333340000001,1032,0,48,1,0,0,0.0,0.01,0,1.2235060065999999,15.550000000000001,0.0,0.0,0.0
1,2014-04-13,17.833333332999999,907,6,54,1,0,0,0.0,0.040000000000000001,0,1.0000582037500001,17.333333332999999,0.0,0.0,0.0
1,2014-04-13,15.15,911,6,54,1,0,0,0.0,0.040000000000000001,0,0.87681159419599997,15.133333332999999,0.0,0.0,0.0
1,2014-04-13,21.233333334000001,941,6,54,1,0,0,0.0,0.040000000000000001,0,1.14443280374,17.833333332999999,0.0,0.0,0.0
1,2014-04-13,14.816666667,954,6,54,1,0,0,0.0,0.040000000000000001,0,1.17612478907,15.15,0.0,0.0,0.0
1,2014-04-13,16.316666666,970,6,54,1,0,0,0.0,0.040000000000000001,0,1.19021011575,21.233333334000001,0.0,0.0,0.0
1,2014-04-13,16.366666670000001,974,6,54,1,0,0,0.0,0.040000000000000001,0,0.99301554041500006,14.816666667,0.0,0.0,0.0
1,2014-04-13,19.016666669999999,1001,6,54,1,0,0,0.0,0.040000000000000001,0,0.90850357952800009,16.316666666,0.0,0.0,0.0
1,2014-04-13,20.033333330000001,1014,6,54,1,0,0,0.0,0.040000000000000001,0,1.1620394621899999,16.366666670000001,0.0,0.0,0.0
1,2014-04-13,18.68333333,1045,6,54,1,0,0,0.0,0.040000000000000001,0,1.55994994399,19.016666669999999,0.0,0.0,0.0
1,2014-04-13,16.199999999999999,1046,6,54,1,0,0,0.0,0.040000000000000001,0,1.02470752575,20.033333330000001,0.0,0.0,0.0
1,2014-04-13,16.333333329999999,1069,6,54,1,0,0,0.0,0.040000000000000001,0,1.1796461199999999,18.68333333,0.0,0.0,0.0
1,2014-04-13,17.033333330000001,1084,6,54,1,0,0,0.0,0.040000000000000001,0,1.1620394621899999,16.199999999999999,0.0,0.0,0.0
1,2014-04-13,14.583333339999999,1111,6,54,1,0,0,0.0,0.040000000000000001,0,1.67263255991,16.333333329999999,0.0,0.0,0.0
1,2014-04-13,23.666666660000001,1128,6,54,1,0,0,0.0,0.040000000000000001,0,1.1620394621899999,17.033333330000001,0.0,0.0,0.0
1,2014-04-13,16.183333340000001,1154,6,54,1,0,0,0.0,0.040000000000000001,0,2.7255107385900001,14.583333339999999,0.0,0.0,0.0
1,2014-04-13,14.98333334,1169,6,54,1,0,0,0.0,0.040000000000000001,0,1.1021768239299998,23.666666660000001,0.0,0.0,0.0
1,2014-04-28,19.449999999999999,1022,0,48,1,0,0,0.0,0.01,0,1.0283027697799998,13.733333330000001,0.0,0.0,0.0
1,2014-04-28,15.550000000000001,1020,0,48,1,0,0,0.0,0.01,0,0.97601618830100001,0.98333333700000003,0.0,0.0,0.0
1,2014-04-28,13.733333330000001,1000,0,48,1,0,0,0.0,0.01,0,1.02481699636,15.58333333,0.0,0.0,0.0
1,2014-04-28,15.58333333,992,0,48,1,0,0,0.0,0.01,0,1.07710357846,12.933333333,0.0,0.0,0.0
1,2014-04-28,15.616666665999999,974,0,48,1,0,0,0.0,0.01,0,1.0596747180399999,14.633333332999999,0.0,0.0,0.0
1,2014-04-28,12.933333333,973,0,48,1,0,0,0.0,0.01,0,1.04224585741,24.766666666999999,0.0,0.0,0.0
1,2014-04-28,14.633333332999999,948,0,48,1,0,0,0.0,0.01,0,0.74246945699800004,13.683333333,0.0,0.0,0.0
1,2014-04-28,24.766666666999999,944,0,48,1,0,0,0.0,0.01,0,0.79824181043599995,17.233333333000001,0.0,0.0,0.0
1,2014-04-28,13.683333333,929,0,48,1,0,0,0.0,0.01,0,1.0213312248200002,15.699999999999999,0.0,0.0,0.0
1,2014-04-28,15.983333330000001,1048,0,48,1,0,0,0.0,0.01,0,0.881900341639,2.71666667,0.0,0.0,0.0
1,2014-04-12,15.550000000000001,1021,5,59,1,0,0,0.0,0.040000000000000001,0,0.603637959891,11.266666667000001,0.0,0.0,0.0
1,2014-04-14,24.166666660000001,1014,0,66,0,0,0,0.0,0.0,0,1.10498975665,13.516666662999999,0.0,0.0,0.0
1,2014-04-28,17.75,1079,0,48,1,0,0,0.0,0.01,0,1.3280791695600001,15.983333330000001,0.0,0.0,0.0
1,2014-04-12,13.85,1024,5,59,1,0,0,0.0,0.040000000000000001,0,0.441255817928,15.550000000000001,0.0,0.0,0.0
1,2014-04-12,11.699999999999999,1029,5,59,1,0,0,0.0,0.040000000000000001,0,0.86133135867900001,14.61666666,0.0,0.0,0.0
1,2014-04-12,13.78333333,1035,5,59,1,0,0,0.0,0.040000000000000001,0,0.87545154346300003,13.85,0.0,0.0,0.0
1,2014-04-12,16.016666659999999,1049,5,59,1,0,0,0.0,0.040000000000000001,0,0.82250084522699995,11.699999999999999,0.0,0.0,0.0
1,2014-04-12,21.333333329999999,1050,5,59,1,0,0,0.0,0.040000000000000001,0,1.18962568562,13.78333333,0.0,0.0,0.0
1,2014-04-12,15.15,1051,5,59,1,0,0,0.0,0.040000000000000001,0,0.98488298719,16.016666659999999,0.0,0.0,0.0
1,2014-04-12,15.9,1081,5,59,1,0,0,0.0,0.040000000000000001,0,0.92840224169899999,21.333333329999999,0.0,0.0,0.0
1,2014-04-12,12.15,1085,5,59,1,0,0,0.0,0.040000000000000001,0,1.08372429127,15.15,0.0,0.0,0.0
1,2014-04-12,17.25,1092,5,59,1,0,0,0.0,0.040000000000000001,0,0.87898159071799997,15.9,0.0,0.0,0.0
1,2014-04-12,12.81666667,1114,5,59,1,0,0,0.0,0.040000000000000001,0,1.1755055008399999,12.15,0.0,0.0,0.0
1,2014-04-12,14.933333340000001,1116,5,59,1,0,0,0.0,0.040000000000000001,0,1.1437350819000001,17.25,0.0,0.0,0.0
1,2014-04-12,14.9,1117,5,59,1,0,0,0.0,0.040000000000000001,0,0.97429284754299994,12.81666667,0.0,0.0,0.0
1,2014-04-12,15.0,1118,5,59,1,0,0,0.0,0.040000000000000001,0,0.86133135656100002,14.933333340000001,0.0,0.0,0.0
1,2014-04-12,18.649999999999999,1134,5,59,1,0,0,0.0,0.040000000000000001,0,0.95664261550400009,14.9,0.0,0.0,0.0
1,2014-04-12,16.816666659999999,1158,5,59,1,0,0,0.0,0.040000000000000001,0,1.1472651270400001,15.0,0.0,0.0,0.0
1,2014-04-12,18.333333329999999,1172,5,59,1,0,0,0.0,0.040000000000000001,0,1.60264113187,18.649999999999999,0.0,0.0,0.0
1,2014-04-12,15.98333334,1175,5,59,1,0,0,0.0,0.040000000000000001,0,1.3167073635100002,16.816666659999999,0.0,0.0,0.0
1,2014-04-28,14.25,1149,0,48,1,0,0,0.0,0.01,0,1.1781909686200001,18.733333330000001,0.0,0.0,0.0
1,2014-04-28,9.3833333400000001,1147,0,48,1,0,0,0.0,0.01,0,0.99344504809599998,14.65,0.0,0.0,0.0
1,2014-04-28,18.733333330000001,1140,0,48,1,0,0,0.0,0.01,0,0.77732717658999995,19.43333333,0.0,0.0,0.0
1,2014-04-28,14.65,1131,0,48,1,0,0,0.0,0.01,0,1.61391248234,15.633333329999999,0.0,0.0,0.0
1,2014-04-28,19.43333333,1129,0,48,1,0,0,0.0,0.01,0,1.0980182110500001,12.31666667,0.0,0.0,0.0
1,2014-04-28,15.633333329999999,1110,0,48,1,0,0,0.0,0.01,0,0.73898368420300009,17.0,0.0,0.0,0.0
1,2014-04-28,12.31666667,1100,0,48,1,0,0,0.0,0.01,0,0.91327229052600001,13.266666669999999,0.0,0.0,0.0
1,2014-04-28,17.0,1099,0,48,1,0,0,0.0,0.01,0,1.0283027697799998,14.61666666,0.0,0.0,0.0
1,2014-04-28,13.266666669999999,1091,0,48,1,0,0,0.0,0.01,0,0.864471479752,17.75,0.0,0.0,0.0
1,2014-04-28,14.61666666,1082,0,48,1,0,0,0.0,0.01,0,1.1677336544200001,18.116666670000001,0.0,0.0,0.0
1,2014-04-28,18.116666670000001,1054,0,48,1,0,0,0.0,0.01,0,1.10847552735,13.516666669999999,0.0,0.0,0.0
1,2014-04-14,15.86666666,1019,0,66,0,0,0,0.0,0.0,0,0.69018287552000002,15.699999999999999,0.0,0.0,0.0
1,2014-04-17,20.033333339999999,1028,3,36,0,0,0,0.0,0.0,0,0.75563324995100012,19.816666667,0.0,0.0,0.0
1,2014-04-14,16.166666660000001,1034,0,66,0,0,0,0.0,0.0,0,1.1154470729399999,15.86666666,0.0,0.0,0.0
1,2014-04-21,15.35,1008,0,53,0,0,0,0.0,0.0,0,1.25487795549,13.633333332999999,1.0,0.0,1.0
1,2014-04-21,13.23333334,1012,0,53,0,0,0,0.0,0.0,0,1.2409348663999999,13.016666669999999,1.0,0.0,1.0
1,2014-04-21,11.766666669999999,1023,0,53,0,0,0,0.0,0.0,0,1.0666462621700001,15.35,1.0,0.0,1.0
1,2014-04-21,12.016666669999999,1044,0,53,0,0,0,0.0,0.0,0,1.0945324403499999,13.23333334,1.0,0.0,1.0
1,2014-04-21,10.46666667,1047,0,53,0,0,0,0.0,0.0,0,0.78778449497700009,11.766666669999999,1.0,0.0,1.0
1,2014-04-21,14.58333333,1047,0,53,0,0,0,0.0,0.0,0,0.81567067106900004,12.016666669999999,1.0,0.0,1.0
1,2014-04-21,14.61666666,1063,0,53,0,0,0,0.0,0.0,0,0.92024383402600007,10.46666667,1.0,0.0,1.0
1,2014-04-21,16.399999999999999,1083,0,53,0,0,0,0.0,0.0,0,1.1189328436499999,14.58333333,1.0,0.0,1.0
1,2014-04-21,17.56666667,1089,0,53,0,0,0,0.0,0.0,0,1.12939015994,14.61666666,1.0,0.0,1.0
1,2014-04-21,14.9,1090,0,53,0,0,0,0.0,0.0,0,1.4465954216100001,16.399999999999999,1.0,0.0,1.0
1,2014-04-21,14.516666669999999,1092,0,53,0,0,0,0.0,0.0,0,1.1921340577200001,17.56666667,1.0,0.0,1.0
1,2014-04-21,10.4,1105,0,53,0,0,0,0.0,0.0,0,0.98647350459600003,14.9,1.0,0.0,1.0
1,2014-04-21,16.550000000000001,1129,0,53,0,0,0,0.0,0.0,0,0.73898368420300009,14.516666669999999,1.0,0.0,1.0
1,2014-04-21,16.149999999999999,1136,0,53,0,0,0,0.0,0.0,0,1.03178854048,10.4,1.0,0.0,1.0
1,2014-04-21,15.183333340000001,1151,0,53,0,0,0,0.0,0.0,0,1.0004165916000001,16.550000000000001,1.0,0.0,1.0
1,2014-04-21,12.616666670000001,1161,0,53,0,0,0,0.0,0.0,0,1.07361780776,16.149999999999999,1.0,0.0,1.0
1,2014-04-21,12.38333334,1162,0,53,0,0,0,0.0,0.0,0,0.86795725254700007,15.183333340000001,1.0,0.0,1.0
1,2014-04-26,11.46666667,1057,5,45,1,0,0,0.0,0.20000000000000001,0,1.13314494225,15.21666667,0.0,0.0,0.0
1,2014-04-26,17.800000000000001,1059,5,45,1,0,0,0.0,0.20000000000000001,0,0.81544075283500006,19.899999999999999,0.0,0.0,0.0
1,2014-04-26,12.75,1084,5,45,1,0,0,0.0,0.20000000000000001,0,1.3308275482900001,11.46666667,0.0,0.0,0.0
1,2014-04-26,12.516666669999999,1085,5,45,1,0,0,0.0,0.20000000000000001,0,0.62481823918500001,17.800000000000001,0.0,0.0,0.0
1,2014-04-26,18.583333329999999,1093,5,45,1,0,0,0.0,0.20000000000000001,0,0.977822894798,12.75,0.0,0.0,0.0
1,2014-04-26,13.63333334,1102,5,45,1,0,0,0.0,0.20000000000000001,0,1.11196466296,12.516666669999999,0.0,0.0,0.0
1,2014-04-21,13.016666669999999,992,0,53,0,0,0,0.0,0.0,0,0.80172758260499999,12.266666667000001,1.0,0.0,1.0
1,2014-04-26,18.649999999999999,1110,5,45,1,0,0,0.0,0.20000000000000001,0,0.81897080009000001,18.583333329999999,0.0,0.0,0.0
1,2014-04-26,14.050000000000001,1135,5,45,1,0,0,0.0,0.20000000000000001,0,0.82956093973700007,18.649999999999999,0.0,0.0,0.0
1,2014-04-26,15.550000000000001,1142,5,45,1,0,0,0.0,0.20000000000000001,0,0.89310177762000009,12.33333333,0.0,0.0,0.0
1,2014-04-26,13.550000000000001,1161,5,45,1,0,0,0.0,0.20000000000000001,0,0.92487219656200004,14.050000000000001,0.0,0.0,0.0
1,2014-04-23,17.583333339999999,1160,2,52,1,0,0,0.0,0.23000000000000001,0,1.0986359853700001,19.583333339999999,0.0,0.0,1.0
1,2014-04-21,8.9833333399999997,1164,0,53,0,0,0,0.0,0.0,0,1.23047755219,12.38333334,1.0,0.0,1.0
1,2014-04-21,15.23333334,1164,0,53,0,0,0,0.0,0.0,0,0.80172758406900002,12.616666670000001,1.0,0.0,1.0
1,2014-04-26,12.33333333,1118,5,45,1,0,0,0.0,0.20000000000000001,0,1.1649153611900001,13.63333334,0.0,0.0,0.0
1,2014-04-26,19.899999999999999,1034,5,45,1,0,0,0.0,0.20000000000000001,0,0.99900317409299999,14.550000000000001,0.0,0.0,0.0
1,2014-04-21,13.633333332999999,986,0,53,0,0,0,0.0,0.0,0,0.76338408958999993,10.616666666,1.0,0.0,1.0
1,2014-04-21,10.616666666,975,0,53,0,0,0,0.0,0.0,0,1.0805893506299999,16.083333332999999,1.0,0.0,1.0
1,2014-04-19,14.66666667,1121,5,50,0,0,0,0.0,0.0,0,0.83309098487399991,14.91666667,0.0,0.0,0.0
1,2014-04-19,12.85,1127,5,50,0,0,0,0.0,0.0,0,1.0766641988799999,10.46666667,0.0,0.0,0.0
1,2014-04-19,17.449999999999999,1148,5,50,0,0,0,0.0,0.0,0,0.82956093761899996,14.66666667,0.0,0.0,0.0
1,2014-04-19,17.483333330000001,1148,5,50,0,0,0,0.0,0.0,0,1.2037458725299999,12.85,0.0,0.0,0.0
1,2014-04-19,14.08333333,1155,5,50,0,0,0,0.0,0.0,0,1.17197545358,17.449999999999999,0.0,0.0,0.0
1,2014-04-19,18.283333330000001,1161,5,50,0,0,0,0.0,0.0,0,0.92840224169899999,17.483333330000001,0.0,0.0,0.0
1,2014-04-20,20.133333332999999,914,6,44,0,0,0,0.0,0.0,0,1.6057272568399998,15.1,0.0,0.0,1.0
1,2014-04-20,16.033333332999998,917,6,44,0,0,0,0.0,0.0,0,1.2465514230700001,19.75,0.0,0.0,1.0
1,2014-04-20,14.933333333,954,6,44,0,0,0,0.0,0.0,0,1.3627553692899999,20.133333332999999,0.0,0.0,1.0
1,2014-04-20,14.633333332999999,959,6,44,0,0,0,0.0,0.0,0,1.1303474768600001,16.033333332999998,0.0,0.0,1.0
1,2014-04-20,16.449999999999999,978,6,44,0,0,0,0.0,0.0,0,1.3662767008599999,14.933333333,0.0,0.0,1.0
1,2014-04-20,16.216666669999999,999,6,44,0,0,0,0.0,0.0,0,1.1690821248899999,14.633333332999999,0.0,0.0,1.0
1,2014-04-20,13.550000000000001,1028,6,44,0,0,0,0.0,0.0,0,1.1655607945999999,16.449999999999999,0.0,0.0,1.0
1,2014-04-20,15.050000000000001,1047,6,44,0,0,0,0.0,0.0,0,0.88033292449099998,16.216666669999999,0.0,0.0,1.0
1,2014-04-20,14.96666667,1051,6,44,0,0,0,0.0,0.0,0,0.94019556486099998,13.550000000000001,0.0,0.0,1.0
1,2014-04-20,17.083333329999999,1068,6,44,0,0,0,0.0,0.0,0,1.1444328043700001,15.050000000000001,0.0,0.0,1.0
1,2014-04-20,14.949999999999999,1080,6,44,0,0,0,0.0,0.0,0,1.3381060466600001,14.96666667,0.0,0.0,1.0
1,2014-04-21,12.449999999999999,973,0,53,0,0,0,0.0,0.0,0,0.850528392124,16.383333332999999,1.0,0.0,1.0
1,2014-04-21,16.083333332999999,964,0,53,0,0,0,0.0,0.0,0,0.94464423857700008,11.016666667000001,1.0,0.0,1.0
1,2014-04-21,16.383333332999999,951,0,53,0,0,0,0.0,0.0,0,0.82961375953299998,10.483333332999999,1.0,0.0,1.0
1,2014-04-21,11.016666667000001,944,0,53,0,0,0,0.0,0.0,0,0.7285263685340001,13.75,1.0,0.0,1.0
1,2014-04-21,10.483333332999999,923,0,53,0,0,0,0.0,0.0,0,1.1119612995200001,14.633333332999999,1.0,0.0,1.0
1,2014-04-21,13.75,922,0,53,0,0,0,0.0,0.0,0,0.66926824292800002,17.616666667000001,1.0,0.0,1.0
1,2014-04-21,12.266666667000001,984,0,53,0,0,0,0.0,0.0,0,0.76686986154899994,12.449999999999999,1.0,0.0,1.0
1,2014-04-23,13.699999999999999,1161,2,52,1,0,0,0.0,0.23000000000000001,0,0.97503943716600006,17.31666667,0.0,0.0,1.0
1,2014-04-23,13.383333329999999,1164,2,52,1,0,0,0.0,0.23000000000000001,0,1.04370418548,13.699999999999999,0.0,0.0,1.0
1,2014-04-23,14.63333334,1170,2,52,1,0,0,0.0,0.23000000000000001,0,0.83770993642000002,17.283333339999999,0.0,0.0,1.0
1,2014-04-20,14.616666670000001,1167,6,44,0,0,0,0.0,0.0,0,1.1796461199999999,12.96666666,0.0,0.0,1.0
1,2014-04-20,16.449999999999999,1157,6,44,0,0,0,0.0,0.0,0,1.1197834817399999,13.866666670000001,0.0,0.0,1.0
1,2014-04-20,12.96666666,1121,6,44,0,0,0,0.0,0.0,0,1.1233048141500002,14.949999999999999,0.0,0.0,1.0
1,2014-04-20,13.866666670000001,1105,6,44,0,0,0,0.0,0.0,0,0.83103428134500001,17.083333329999999,0.0,0.0,1.0
1,2014-04-23,17.283333339999999,1162,2,52,1,0,0,0.0,0.23000000000000001,0,0.83427670034400003,17.583333339999999,0.0,0.0,1.0
1,2014-04-26,15.21666667,1030,5,45,1,0,0,0.0,0.20000000000000001,0,1.0378336854299999,12.199999999999999,0.0,0.0,0.0
1,2014-04-26,14.550000000000001,1018,5,45,1,0,0,0.0,0.20000000000000001,0,0.7977905207960001,15.18333333,0.0,0.0,0.0
1,2014-04-26,12.199999999999999,1009,5,45,1,0,0,0.0,0.20000000000000001,0,0.98841303232700006,17.333333329999999,0.0,0.0,0.0
1,2014-04-22,16.266666669999999,1164,1,60,1,0,0,0.0,0.050000000000000003,0,0.75464442424600009,14.78333333,0.0,0.0,1.0
1,2014-04-22,13.58333333,1168,1,60,1,0,0,0.0,0.050000000000000003,0,1.3302801693399999,12.41666667,0.0,0.0,1.0
1,2014-04-22,14.833333339999999,1168,1,60,1,0,0,0.0,0.050000000000000003,0,0.55808587549699995,16.266666669999999,0.0,0.0,1.0
1,2014-04-26,20.883333334,964,5,45,1,0,0,0.0,0.20000000000000001,0,1.0590139647200001,16.783333332999998,0.0,0.0,0.0
1,2014-04-26,19.083333334000002,958,5,45,1,0,0,0.0,0.20000000000000001,0,0.87898159071799997,15.966666667,0.0,0.0,0.0
1,2014-04-26,16.783333332999998,954,5,45,1,0,0,0.0,0.20000000000000001,0,1.06254401134,17.583333334000002,0.0,0.0,0.0
1,2014-04-26,15.966666667,934,5,45,1,0,0,0.0,0.20000000000000001,0,1.0025332200799999,18.5,0.0,0.0,0.0
1,2014-04-26,17.583333334000002,920,5,45,1,0,0,0.0,0.20000000000000001,0,1.37671815414,12.266666665999999,0.0,0.0,0.0
1,2014-04-26,18.5,919,5,45,1,0,0,0.0,0.20000000000000001,0,0.84721117177700001,16.816666666,0.0,0.0,0.0
1,2014-04-26,12.266666665999999,916,5,45,1,0,0,0.0,0.20000000000000001,0,0.87898159071799997,18.399999999999999,0.0,0.0,0.0
1,2014-04-23,15.550000000000001,1102,2,52,1,0,0,0.0,0.23000000000000001,0,1.0265379968600001,16.18333333,0.0,0.0,1.0
1,2014-04-23,15.416666660000001,1087,2,52,1,0,0,0.0,0.23000000000000001,0,0.96473972275600006,17.550000000000001,0.0,0.0,1.0
1,2014-04-23,16.18333333,1084,2,52,1,0,0,0.0,0.23000000000000001,0,1.33209612922,17.116666670000001,0.0,0.0,1.0
1,2014-04-23,17.550000000000001,1081,2,52,1,0,0,0.0,0.23000000000000001,0,0.98533914745600004,18.43333333,0.0,0.0,1.0
1,2014-04-23,17.116666670000001,1066,2,52,1,0,0,0.0,0.23000000000000001,0,1.3149299426500001,21.06666667,0.0,0.0,1.0
1,2014-04-23,10.883333332999999,909,2,52,1,0,0,0.0,0.23000000000000001,0,0.76561195141299998,14.083333332999999,0.0,0.0,1.0
1,2014-04-23,20.233333334000001,923,2,52,1,0,0,0.0,0.23000000000000001,0,0.71754662697600002,16.399999999999999,0.0,0.0,1.0
1,2014-04-23,19.116666670000001,1046,2,52,1,0,0,0.0,0.23000000000000001,0,1.0231047607799999,16.116666670000001,0.0,0.0,1.0
1,2014-04-23,15.98333334,1035,2,52,1,0,0,0.0,0.23000000000000001,0,1.00593857216,17.38333334,0.0,0.0,1.0
1,2014-04-23,16.116666670000001,1032,2,52,1,0,0,0.0,0.23000000000000001,0,1.11236893379,18.300000000000001,0.0,0.0,1.0
1,2014-04-23,17.38333334,1032,2,52,1,0,0,0.0,0.23000000000000001,0,1.0162382865700001,12.41666667,0.0,0.0,1.0
1,2014-04-23,18.300000000000001,1008,2,52,1,0,0,0.0,0.23000000000000001,0,0.69008072744499993,18.283333339999999,0.0,0.0,1.0
1,2014-04-23,12.41666667,1005,2,52,1,0,0,0.0,0.23000000000000001,0,0.9922056237289999,15.633333337,0.0,0.0,1.0
1,2014-04-22,12.41666667,1147,1,60,1,0,0,0.0,0.050000000000000003,0,0.88802343781299997,15.516666669999999,0.0,0.0,1.0
1,2014-04-23,18.283333339999999,987,2,52,1,0,0,0.0,0.23000000000000001,0,0.76217871389400005,13.816666666,0.0,0.0,1.0
1,2014-04-23,13.816666666,981,2,52,1,0,0,0.0,0.23000000000000001,0,0.98877238559300007,13.183333334,0.0,0.0,1.0
1,2014-04-23,11.516666665999999,974,2,52,1,0,0,0.0,0.23000000000000001,0,0.738146051882,13.766666665999999,0.0,0.0,1.0
1,2014-04-23,13.183333334,968,2,52,1,0,0,0.0,0.23000000000000001,0,1.0540038970000001,13.333333332999999,0.0,0.0,1.0
1,2014-04-23,13.766666665999999,967,2,52,1,0,0,0.0,0.23000000000000001,0,0.74157928919400007,14.033333333,0.0,0.0,1.0
1,2014-04-23,13.333333332999999,945,2,52,1,0,0,0.0,0.23000000000000001,0,0.78621137611300007,20.233333334000001,0.0,0.0,1.0
1,2014-04-23,14.033333333,942,2,52,1,0,0,0.0,0.23000000000000001,0,1.23253224468,10.883333332999999,0.0,0.0,1.0
1,2014-04-23,15.633333337,987,2,52,1,0,0,0.0,0.23000000000000001,0,0.99563886042400007,11.516666665999999,0.0,0.0,1.0
1,2014-04-22,14.78333333,1146,1,60,1,0,0,0.0,0.050000000000000003,0,1.1091518035799999,17.25,0.0,0.0,1.0
1,2014-04-22,15.516666669999999,1136,1,60,1,0,0,0.0,0.050000000000000003,0,1.1442515427700002,10.949999999999999,0.0,0.0,1.0
1,2014-04-22,17.25,1131,1,60,1,0,0,0.0,0.050000000000000003,0,0.70901476076699999,12.65,0.0,0.0,1.0
1,2014-04-22,14.833333332999999,968,1,60,1,0,0,0.0,0.050000000000000003,0,0.71954468231500002,9.8666666670000005,0.0,0.0,1.0
1,2014-04-22,13.633333334000001,953,1,60,1,0,0,0.0,0.050000000000000003,0,0.77570426733999998,16.199999999999999,0.0,0.0,1.0
1,2014-04-22,9.8666666670000005,949,1,60,1,0,0,0.0,0.050000000000000003,0,1.18637123233,24.583333333000002,0.0,0.0,1.0
1,2014-04-22,16.199999999999999,936,1,60,1,0,0,0.0,0.050000000000000003,0,1.28114053173,11.183333334,0.0,0.0,1.0
1,2014-04-22,24.583333333000002,919,1,60,1,0,0,0.0,0.050000000000000003,0,0.77570426733999998,17.466666667000002,0.0,0.0,1.0
1,2014-04-23,17.350000000000001,1103,2,52,1,0,0,0.0,0.23000000000000001,0,1.0608703720399999,15.416666660000001,0.0,0.0,1.0
1,2014-04-22,12.85,977,1,60,1,0,0,0.0,0.050000000000000003,0,1.0845819844600002,13.633333334000001,0.0,0.0,1.0
1,2014-04-23,14.15,1118,2,52,1,0,0,0.0,0.23000000000000001,0,0.87204231366699991,15.550000000000001,0.0,0.0,1.0
1,2014-04-23,19.583333339999999,1133,2,52,1,0,0,0.0,0.23000000000000001,0,1.04027094734,14.15,0.0,0.0,1.0
1,2014-04-23,17.31666667,1142,2,52,1,0,0,0.0,0.23000000000000001,0,0.72097986449499996,19.56666667,0.0,0.0,1.0
1,2014-04-26,14.566666667,980,5,45,1,0,0,0.0,0.20000000000000001,0,1.6026411333500001,19.083333334000002,0.0,0.0,0.0
1,2014-04-26,15.899999997,982,5,45,1,0,0,0.0,0.20000000000000001,0,1.31317731625,20.883333334,0.0,0.0,0.0
1,2014-04-26,17.333333329999999,1001,5,45,1,0,0,0.0,0.20000000000000001,0,1.12608484922,14.566666667,0.0,0.0,0.0
1,2014-04-26,15.18333333,1002,5,45,1,0,0,0.0,0.20000000000000001,0,1.1084346157,15.899999997,0.0,0.0,0.0
1,2014-04-23,19.56666667,1125,2,52,1,0,0,0.0,0.23000000000000001,0,0.76561195203099996,17.350000000000001,0.0,0.0,1.0
1,2014-04-19,10.46666667,1119,5,50,0,0,0,0.0,0.0,0,1.0801942440200001,10.86666666,0.0,0.0,0.0
1,2014-04-22,15.716666667,977,1,60,1,0,0,0.0,0.050000000000000003,0,0.75113444885199998,14.833333332999999,0.0,0.0,1.0
1,2014-04-22,12.78333333,1002,1,60,1,0,0,0.0,0.050000000000000003,0,0.98981268484400009,15.716666667,0.0,0.0,1.0
1,2014-04-22,10.949999999999999,1110,1,60,1,0,0,0.0,0.050000000000000003,0,0.77921424126000005,15.083333339999999,0.0,0.0,1.0
1,2014-04-22,12.65,1108,1,60,1,0,0,0.0,0.050000000000000003,0,1.0178924787299999,17.100000000000001,0.0,0.0,1.0
1,2014-04-22,15.083333339999999,1103,1,60,1,0,0,0.0,0.050000000000000003,0,1.2986904027999999,4.4833333399999997,0.0,0.0,1.0
1,2014-04-22,17.100000000000001,1088,1,60,1,0,0,0.0,0.050000000000000003,0,0.82133392997700005,15.35,0.0,0.0,1.0
1,2014-04-22,15.35,1084,1,60,1,0,0,0.0,0.050000000000000003,0,1.0354423483199999,17.766666669999999,0.0,0.0,1.0
1,2014-04-22,15.85,1083,1,60,1,0,0,0.0,0.050000000000000003,0,1.3759098307100002,14.983333330000001,0.0,0.0,1.0
1,2014-04-22,15.08333333,987,1,60,1,0,0,0.0,0.050000000000000003,0,1.17935128407,12.85,0.0,0.0,1.0
1,2014-04-22,17.766666669999999,1058,1,60,1,0,0,0.0,0.050000000000000003,0,0.94769299612699998,20.016666669999999,0.0,0.0,1.0
1,2014-04-22,20.016666669999999,1034,1,60,1,0,0,0.0,0.050000000000000003,0,1.4355793911300001,15.65,0.0,0.0,1.0
1,2014-04-22,17.366666670000001,1033,1,60,1,0,0,0.0,0.050000000000000003,0,1.00736255444,17.866666670000001,0.0,0.0,1.0
1,2014-04-22,15.65,1025,1,60,1,0,0,0.0,0.050000000000000003,0,1.16531138923,15.383333329999999,0.0,0.0,1.0
1,2014-04-22,17.866666670000001,1015,1,60,1,0,0,0.0,0.050000000000000003,0,1.1267016731699999,14.116666670000001,0.0,0.0,1.0
1,2014-04-22,15.383333329999999,1014,1,60,1,0,0,0.0,0.050000000000000003,0,0.76166437166299994,12.78333333,0.0,0.0,1.0
1,2014-04-22,14.116666670000001,1007,1,60,1,0,0,0.0,0.050000000000000003,0,0.789744163439,15.08333333,0.0,0.0,1.0
1,2014-04-22,14.983333330000001,1051,1,60,1,0,0,0.0,0.050000000000000003,0,1.3443200641699999,17.366666670000001,0.0,0.0,1.0
